iter	Passed	Remaining
1668	64822	129373
1669	64859	129331
1670	64899	129293
1671	64942	129263
1672	64983	129228
1673	65023	129192
1674	65060	129150
1675	65102	129116
1676	65139	129074
1677	65174	129028
1678	65210	128984
1679	65257	128960
1680	65293	128917
1681	65330	128875
1682	65369	128836
1683	65413	128806
1684	65454	128772
1685	65497	128742
1686	65533	128697
1687	65569	128652
1688	65605	128608
1689	65642	128565
1690	65678	128521
1691	65715	128479
1692	65759	128450
1693	65796	128408
1694	65833	128365
1695	65874	128331
1696	65920	128306
1697	65957	128263
1698	65994	128220
1699	66032	128180
1700	66069	128138
1701	66105	128094
1702	66147	128061
1703	66182	128015
1704	66224	127983
1705	66267	127952
1706	66305	127910
1707	66342	127868
1708	66378	127824
1709	66415	127782
1710	66452	127739
1711	66493	127704
1712	66534	127669
1713	66570	127625
1714	66608	127585
1715	66645	127542
1716	66682	127500
1717	66725	127468
1718	66769	127440
1719	66812	127408
1720	66850	127369
1721	66895	127341
1722	66935	127305
1723	66977	127272
1724	67017	127236
1725	67055	127194
1726	67096	127161
1727	67136	127124
1728	67172	127080
1729	67209	127037
1730	67252	127006
1731	67289	126964
1732	67326	126921
1733	67362	126878
1734	67405	126847
1735	67442	126804
1736	67479	126762
1737	67521	126728
1738	67558	126686
1739	67600	126653
1740	67636	126609
1741	67678	126576
1742	67714	126532
1743	67751	126489
1744	67789	126449
1745	67832	126419
1746	67874	126386
1747	67918	126355
1748	67959	126321
1749	67999	126284
1750	68041	126251
1751	68083	126218
1752	68126	126187
1753	68163	126144
1754	68200	126103
1755	68241	126067
1756	68278	126024
1757	68319	125991
1758	68357	125950
1759	68399	125917
1760	68440	125882
1761	68477	125839
1762	68518	125804
1763	68553	125758
1764	68592	125721
1765	68635	125688
1766	68672	125647
1767	68709	125604
1768	68750	125570
1769	68786	125525
1770	68828	125491
1771	68871	125461
1772	68913	125428
1773	68949	125384
1774	68992	125352
1775	69029	125310
1776	69067	125270
1777	69110	125238
1778	69147	125196
1779	69191	125167
1780	69234	125135
1781	69277	125104
1782	69322	125076
1783	69359	125034
1784	69397	124993
1785	69441	124963
1786	69485	124933
1787	69522	124891
1788	69564	124858
1789	69608	124827
1790	69643	124782
1791	69681	124741
1792	69718	124700
1793	69762	124670
1794	69802	124633
1795	69845	124602
1796	69889	124571
1797	69930	124537
1798	69974	124507
1799	70017	124475
1800	70054	124434
1801	70094	124396
1802	70131	124353
1803	70169	124314
1804	70209	124277
1805	70246	124234
1806	70291	124206
1807	70332	124170
1808	70371	124133
1809	70413	124098
1810	70456	124067
1811	70499	124034
1812	70541	124001
1813	70582	123966
1814	70618	123923
1815	70655	123880
1816	70698	123849
1817	70740	123815
1818	70776	123771
1819	70814	123730
1820	70855	123695
1821	70896	123660
1822	70933	123617
1823	70974	123583
1824	71016	123548
1825	71053	123506
1826	71097	123477
1827	71139	123442
1828	71176	123401
1829	71215	123361
1830	71256	123326
1831	71301	123299
1832	71343	123265
1833	71383	123228
1834	71420	123186
1835	71460	123148
1836	71504	123117
1837	71541	123076
1838	71583	123042
1839	71619	122998
1840	71662	122966
1841	71698	122923
1842	71735	122881
1843	71778	122849
1844	71822	122818
1845	71859	122776
1846	71896	122734
1847	71940	122703
1848	71981	122668
1849	72025	122638
1850	72063	122597
1851	72101	122556
1852	72137	122512
1853	72178	122478
1854	72223	122449
1855	72260	122407
1856	72303	122375
1857	72346	122342
1858	72391	122314
1859	72427	122269
1860	72464	122227
1861	72501	122185
1862	72542	122150
1863	72579	122108
1864	72621	122074
1865	72657	122030
1866	72699	121997
1867	72740	121961
1868	72788	121936
1869	72828	121899
1870	72864	121856
1871	72909	121826
1872	72945	121783
1873	72988	121750
1874	73028	121714
1875	73064	121670
1876	73107	121637
1877	73142	121592
1878	73178	121548
1879	73219	121512
1880	73260	121477
1881	73302	121443
1882	73342	121407
1883	73386	121375
1884	73423	121333
1885	73465	121299
1886	73508	121268
1887	73551	121234
1888	73587	121190
1889	73624	121149
1890	73666	121115
1891	73702	121070
1892	73744	121036
1893	73786	121003
1894	73823	120960
1895	73859	120918
1896	73904	120888
1897	73946	120854
1898	73983	120812
1899	74030	120786
1900	74066	120743
1901	74108	120708
1902	74150	120675
1903	74187	120633
1904	74229	120597
1905	74265	120554
1906	74306	120519
1907	74348	120484
1908	74384	120441
1909	74426	120407
1910	74468	120373
1911	74511	120340
1912	74553	120306
1913	74594	120270
1914	74630	120226
1915	74667	120184
1916	74713	120157
1917	74755	120123
1918	74791	120079
1919	74834	120047
1920	74871	120005
1921	74913	119969
1922	74957	119939
1923	74993	119896
1924	75035	119861
1925	75074	119823
1926	75110	119778
1927	75153	119746
1928	75189	119702
1929	75226	119660
1930	75262	119617
1931	75298	119573
1932	75333	119528
1933	75374	119491
1934	75416	119458
1935	75460	119427
1936	75499	119388
1937	75537	119347
1938	75580	119315
1939	75623	119281
1940	75663	119245
1941	75703	119207
1942	75740	119165
1943	75775	119121
1944	75822	119094
1945	75865	119060
1946	75907	119026
1947	75951	118996
1948	75993	118961
1949	76038	118932
1950	76077	118893
1951	76119	118859
1952	76157	118817
1953	76193	118773
1954	76235	118739
1955	76273	118700
1956	76311	118658
1957	76352	118622
1958	76388	118580
1959	76431	118546
1960	76468	118504
1961	76505	118461
1962	76542	118420
1963	76587	118391
1964	76629	118356
1965	76669	118319
1966	76714	118288
1967	76750	118245
1968	76785	118201
1969	76830	118170
1970	76867	118129
1971	76906	118089
1972	76948	118055
1973	76991	118021
1974	77032	117987
1975	77082	117965
1976	77127	117934
1977	77164	117892
1978	77204	117854
1979	77241	117812
1980	77277	117769
1981	77320	117735
1982	77363	117703
1983	77405	117668
1984	77443	117628
1985	77481	117588
1986	77531	117565
1987	77568	117523
1988	77608	117485
1989	77649	117450
1990	77686	117407
1991	77722	117364
1992	77765	117331
1993	77806	117294
1994	77844	117253
1995	77881	117212
1996	77917	117169
1997	77954	117126
1998	77990	117082
1999	78032	117048
2000	78068	117005
2001	78110	116970
2002	78151	116934
2003	78188	116892
2004	78230	116857
2005	78274	116826
2006	78314	116788
2007	78360	116759
2008	78405	116730
2009	78448	116697
2010	78490	116662
2011	78527	116620
2012	78563	116577
2013	78606	116543
2014	78643	116501
2015	78682	116462
2016	78719	116420
2017	78762	116387
2018	78798	116344
2019	78842	116311
2020	78879	116269
2021	78916	116228
2022	78953	116186
2023	78990	116144
2024	79027	116101
2025	79064	116060
2026	79100	116016
2027	79142	115981
2028	79186	115950
2029	79223	115908
2030	79266	115875
2031	79303	115832
2032	79343	115795
2033	79383	115758
2034	79422	115719
2035	79459	115677
2036	79502	115643
2037	79540	115602
2038	79576	115560
2039	79620	115527
2040	79663	115494
2041	79706	115460
2042	79749	115428
2043	79794	115398
2044	79832	115357
2045	79872	115319
2046	79914	115283
2047	79950	115241
2048	79997	115213
2049	80039	115178
2050	80082	115145
2051	80124	115111
2052	80169	115079
2053	80205	115036
2054	80241	114993
2055	80278	114951
2056	80315	114909
2057	80352	114866
2058	80394	114833
2059	80435	114795
2060	80477	114761
2061	80520	114728
2062	80564	114695
2063	80600	114652
2064	80641	114615
2065	80685	114583
2066	80728	114550
2067	80764	114507
2068	80801	114465
2069	80844	114431
2070	80886	114397
2071	80928	114362
2072	80969	114325
2073	81007	114284
2074	81050	114251
2075	81086	114208
2076	81121	114164
2077	81163	114128
2078	81205	114094
2079	81241	114051
2080	81277	114007
2081	81315	113966
2082	81351	113923
2083	81387	113879
2084	81432	113848
2085	81469	113807
2086	81504	113763
2087	81541	113721
2088	81582	113685
2089	81625	113650
2090	81666	113613
2091	81708	113579
2092	81744	113536
2093	81788	113503
2094	81825	113462
2095	81869	113429
2096	81910	113393
2097	81951	113357
2098	81999	113330
2099	82042	113297
2100	82078	113253
2101	82121	113219
2102	82165	113187
2103	82202	113145
2104	82239	113103
2105	82283	113071
2106	82324	113034
2107	82360	112991
2108	82397	112950
2109	82434	112908
2110	82471	112865
2111	82515	112833
2112	82550	112788
2113	82593	112754
2114	82629	112712
2115	82666	112670
2116	82708	112635
2117	82745	112593
2118	82784	112554
2119	82829	112522
2120	82870	112486
2121	82907	112444
2122	82943	112401
2123	82986	112367
2124	83026	112330
2125	83063	112287
2126	83099	112245
2127	83140	112207
2128	83180	112171
2129	83217	112128
2130	83258	112092
2131	83295	112050
2132	83335	112012
2133	83377	111977
2134	83419	111942
2135	83456	111901
2136	83493	111858
2137	83530	111816
2138	83575	111785
2139	83619	111753
2140	83656	111710
2141	83693	111668
2142	83730	111627
2143	83772	111592
2144	83808	111548
2145	83848	111512
2146	83884	111468
2147	83923	111429
2148	83966	111394
2149	84003	111352
2150	84045	111317
2151	84089	111285
2152	84131	111249
2153	84166	111205
2154	84202	111162
2155	84239	111121
2156	84276	111079
2157	84317	111042
2158	84353	110999
2159	84396	110965
2160	84432	110922
2161	84467	110878
2162	84508	110841
2163	84545	110799
2164	84580	110755
2165	84628	110727
2166	84668	110690
2167	84711	110655
2168	84759	110628
2169	84797	110588
2170	84838	110551
2171	84874	110509
2172	84912	110467
2173	84947	110423
2174	84982	110379
2175	85022	110341
2176	85063	110305
2177	85105	110269
2178	85142	110227
2179	85184	110192
2180	85230	110162
2181	85266	110119
2182	85302	110076
2183	85338	110033
2184	85379	109997
2185	85420	109960
2186	85460	109922
2187	85498	109881
2188	85534	109838
2189	85577	109805
2190	85613	109762
2191	85650	109719
2192	85686	109677
2193	85729	109643
2194	85767	109602
2195	85804	109560
2196	85840	109517
2197	85880	109480
2198	85930	109454
2199	85971	109418
2200	86008	109376
2201	86048	109338
2202	86084	109296
2203	86127	109261
2204	86169	109226
2205	86210	109189
2206	86248	109148
2207	86284	109106
2208	86320	109062
2209	86356	109019
2210	86398	108984
2211	86434	108941
2212	86475	108905
2213	86510	108861
2214	86547	108819
2215	86588	108782
2216	86631	108748
2217	86673	108712
2218	86715	108677
2219	86752	108635
2220	86792	108598
2221	86833	108560
2222	86873	108524
2223	86914	108486
2224	86956	108451
2225	86998	108416
2226	87035	108374
2227	87077	108338
2228	87116	108300
2229	87152	108257
2230	87196	108224
2231	87240	108190
2232	87284	108157
2233	87319	108114
2234	87357	108072
2235	87393	108030
2236	87430	107989
2237	87471	107952
2238	87508	107910
2239	87553	107877
2240	87589	107835
2241	87627	107794
2242	87663	107752
2243	87705	107717
2244	87742	107674
2245	87780	107634
2246	87816	107591
2247	87855	107552
2248	87891	107509
2249	87934	107475
2250	87977	107441
2251	88014	107399
2252	88052	107358
2253	88088	107316
2254	88123	107272
2255	88160	107230
2256	88203	107195
2257	88250	107167
2258	88287	107125
2259	88329	107089
2260	88366	107048
2261	88407	107011
2262	88444	106969
2263	88487	106935
2264	88523	106892
2265	88563	106854
2266	88600	106812
2267	88641	106776
2268	88683	106740
2269	88719	106697
2270	88761	106661
2271	88803	106626
2272	88843	106589
2273	88885	106552
2274	88927	106517
2275	88969	106481
2276	89005	106439
2277	89047	106403
2278	89086	106364
2279	89124	106323
2280	89161	106282
2281	89196	106238
2282	89231	106194
2283	89272	106157
2284	89315	106122
2285	89358	106089
2286	89395	106046
2287	89430	106003
2288	89465	105959
2289	89506	105921
2290	89541	105879
2291	89583	105843
2292	89625	105807
2293	89668	105773
2294	89704	105729
2295	89740	105686
2296	89785	105655
2297	89827	105619
2298	89871	105585
2299	89908	105544
2300	89949	105508
2301	89992	105473
2302	90028	105430
2303	90065	105389
2304	90103	105349
2305	90147	105315
2306	90184	105274
2307	90228	105240
2308	90264	105198
2309	90304	105159
2310	90340	105117
2311	90383	105082
2312	90425	105046
2313	90467	105011
2314	90503	104968
2315	90538	104924
2316	90581	104890
2317	90624	104855
2318	90665	104818
2319	90703	104777
2320	90740	104736
2321	90782	104700
2322	90823	104663
2323	90866	104629
2324	90909	104594
2325	90945	104552
2326	90988	104517
2327	91025	104476
2328	91072	104446
2329	91111	104406
2330	91148	104365
2331	91183	104321
2332	91220	104279
2333	91261	104243
2334	91302	104206
2335	91352	104179
2336	91392	104141
2337	91436	104107
2338	91489	104084
2339	91530	104047
2340	91568	104006
2341	91610	103970
2342	91646	103928
2343	91683	103887
2344	91724	103850
2345	91760	103807
2346	91804	103773
2347	91840	103731
2348	91879	103692
2349	91915	103649
2350	91956	103612
2351	92002	103580
2352	92038	103538
2353	92076	103497
2354	92118	103462
2355	92160	103426
2356	92196	103383
2357	92234	103342
2358	92275	103306
2359	92316	103269
2360	92356	103231
2361	92400	103197
2362	92436	103154
2363	92478	103119
2364	92514	103076
2365	92556	103041
2366	92597	103003
2367	92634	102961
2368	92669	102918
2369	92706	102876
2370	92748	102840
2371	92791	102805
2372	92839	102777
2373	92875	102734
2374	92911	102691
2375	92954	102656
2376	92994	102618
2377	93030	102576
2378	93080	102549
2379	93117	102507
2380	93153	102464
2381	93189	102422
2382	93225	102380
2383	93267	102344
2384	93309	102307
2385	93350	102270
2386	93390	102233
2387	93428	102192
2388	93464	102150
2389	93508	102115
2390	93555	102085
2391	93592	102044
2392	93635	102009
2393	93671	101966
2394	93718	101935
2395	93758	101897
2396	93794	101855
2397	93832	101814
2398	93875	101780
2399	93917	101743
2400	93956	101705
2401	93999	101669
2402	94036	101628
2403	94073	101586
2404	94109	101544
2405	94150	101507
2406	94186	101464
2407	94229	101429
2408	94265	101387
2409	94308	101352
2410	94344	101309
2411	94382	101269
2412	94429	101238
2413	94470	101202
2414	94511	101164
2415	94556	101131
2416	94593	101090
2417	94630	101048
2418	94673	101013
2419	94708	100970
2420	94745	100928
2421	94782	100887
2422	94817	100844
2423	94859	100807
2424	94895	100765
2425	94942	100735
2426	94979	100693
2427	95021	100657
2428	95059	100616
2429	95099	100578
2430	95137	100537
2431	95180	100502
2432	95221	100466
2433	95262	100428
2434	95306	100394
2435	95347	100357
2436	95389	100320
2437	95431	100285
2438	95473	100248
2439	95509	100206
2440	95546	100165
2441	95588	100129
2442	95631	100093
2443	95679	100063
2444	95715	100021
2445	95755	99983
2446	95794	99944
2447	95835	99907
2448	95872	99865
2449	95919	99834
2450	95962	99799
2451	95998	99757
2452	96040	99721
2453	96083	99685
2454	96119	99643
2455	96161	99607
2456	96202	99569
2457	96239	99528
2458	96283	99494
2459	96326	99458
2460	96364	99418
2461	96405	99381
2462	96447	99345
2463	96488	99307
2464	96526	99267
2465	96570	99233
2466	96612	99196
2467	96648	99154
2468	96689	99117
2469	96731	99081
2470	96767	99039
2471	96804	98997
2472	96842	98956
2473	96883	98919
2474	96919	98877
2475	96959	98839
2476	96997	98799
2477	97042	98765
2478	97080	98724
2479	97121	98688
2480	97164	98652
2481	97200	98610
2482	97241	98572
2483	97284	98537
2484	97320	98494
2485	97356	98453
2486	97398	98416
2487	97433	98373
2488	97468	98329
2489	97517	98300
2490	97560	98265
2491	97603	98230
2492	97647	98196
2493	97683	98153
2494	97719	98111
2495	97761	98074
2496	97798	98033
2497	97839	97996
2498	97882	97961
2499	97924	97924
2500	97966	97887
2501	98008	97851
2502	98050	97815
2503	98088	97775
2504	98126	97735
2505	98163	97693
2506	98206	97658
2507	98248	97622
2508	98285	97580
2509	98328	97545
2510	98365	97503
2511	98409	97469
2512	98446	97428
2513	98490	97393
2514	98534	97359
2515	98577	97323
2516	98626	97294
2517	98662	97252
2518	98700	97211
2519	98741	97174
2520	98782	97136
2521	98825	97101
2522	98868	97065
2523	98908	97027
2524	98944	96985
2525	98984	96946
2526	99020	96904
2527	99062	96868
2528	99106	96833
2529	99149	96798
2530	99187	96757
2531	99238	96729
2532	99281	96694
2533	99322	96657
2534	99364	96620
2535	99406	96583
2536	99442	96541
2537	99484	96505
2538	99526	96468
2539	99572	96436
2540	99609	96395
2541	99650	96357
2542	99693	96322
2543	99736	96286
2544	99778	96250
2545	99821	96214
2546	99865	96180
2547	99908	96144
2548	99950	96107
2549	99986	96065
2550	100021	96022
2551	100058	95980
2552	100101	95945
2553	100144	95909
2554	100180	95867
2555	100223	95832
2556	100260	95790
2557	100303	95755
2558	100346	95719
2559	100382	95677
2560	100425	95641
2561	100468	95606
2562	100512	95570
2563	100553	95533
2564	100589	95491
2565	100632	95456
2566	100669	95414
2567	100708	95375
2568	100749	95337
2569	100790	95299
2570	100834	95264
2571	100876	95228
2572	100917	95191
2573	100958	95153
2574	100996	95112
2575	101036	95075
2576	101072	95032
2577	101109	94990
2578	101145	94949
2579	101187	94912
2580	101230	94876
2581	101266	94834
2582	101308	94798
2583	101350	94761
2584	101393	94725
2585	101430	94683
2586	101465	94641
2587	101508	94605
2588	101545	94563
2589	101588	94528
2590	101629	94491
2591	101669	94452
2592	101706	94410
2593	101742	94368
2594	101790	94338
2595	101826	94295
2596	101862	94253
2597	101905	94217
2598	101941	94175
2599	101976	94132
2600	102020	94097
2601	102062	94060
2602	102105	94024
2603	102142	93983
2604	102186	93949
2605	102230	93914
2606	102267	93872
2607	102310	93836
2608	102354	93801
2609	102391	93760
2610	102433	93724
2611	102470	93683
2612	102512	93646
2613	102552	93608
2614	102595	93571
2615	102643	93540
2616	102684	93503
2617	102730	93469
2618	102768	93429
2619	102804	93387
2620	102846	93350
2621	102887	93313
2622	102930	93277
2623	102969	93237
2624	103005	93195
2625	103047	93158
2626	103084	93117
2627	103121	93075
2628	103161	93037
2629	103203	93001
2630	103240	92959
2631	103281	92922
2632	103325	92887
2633	103368	92851
2634	103412	92816
2635	103456	92780
2636	103498	92744
2637	103534	92702
2638	103577	92666
2639	103612	92623
2640	103655	92587
2641	103692	92546
2642	103736	92510
2643	103773	92470
2644	103812	92430
2645	103849	92389
2646	103892	92353
2647	103934	92316
2648	103978	92281
2649	104017	92241
2650	104053	92199
2651	104088	92157
2652	104130	92120
2653	104173	92083
2654	104215	92047
2655	104258	92011
2656	104294	91969
2657	104334	91930
2658	104375	91893
2659	104412	91851
2660	104450	91811
2661	104494	91776
2662	104538	91740
2663	104574	91698
2664	104617	91662
2665	104656	91623
2666	104691	91580
2667	104734	91544
2668	104779	91510
2669	104827	91478
2670	104868	91440
2671	104911	91404
2672	104953	91368
2673	104990	91326
2674	105026	91284
2675	105069	91248
2676	105114	91214
2677	105158	91179
2678	105193	91136
2679	105235	91099
2680	105270	91056
2681	105317	91023
2682	105357	90985
2683	105401	90950
2684	105444	90913
2685	105486	90877
2686	105530	90841
2687	105572	90805
2688	105614	90767
2689	105651	90726
2690	105687	90684
2691	105729	90647
2692	105773	90612
2693	105816	90576
2694	105852	90534
2695	105888	90492
2696	105925	90450
2697	105968	90414
2698	106005	90373
2699	106041	90331
2700	106082	90293
2701	106126	90258
2702	106168	90221
2703	106210	90184
2704	106253	90148
2705	106302	90117
2706	106338	90075
2707	106381	90039
2708	106421	90000
2709	106464	89964
2710	106509	89929
2711	106556	89897
2712	106598	89859
2713	106640	89823
2714	106681	89785
2715	106724	89749
2716	106768	89713
2717	106815	89681
2718	106858	89644
2719	106893	89602
2720	106935	89565
2721	106978	89528
2722	107021	89492
2723	107062	89454
2724	107099	89412
2725	107140	89375
2726	107190	89345
2727	107226	89303
2728	107270	89267
2729	107311	89229
2730	107354	89193
2731	107390	89151
2732	107432	89114
2733	107475	89077
2734	107516	89040
2735	107552	88998
2736	107596	88962
2737	107637	88924
2738	107677	88885
2739	107716	88846
2740	107752	88804
2741	107794	88767
2742	107838	88731
2743	107881	88695
2744	107917	88653
2745	107960	88617
2746	108002	88580
2747	108044	88543
2748	108081	88502
2749	108123	88465
2750	108160	88423
2751	108200	88384
2752	108244	88348
2753	108287	88312
2754	108323	88270
2755	108365	88233
2756	108401	88191
2757	108445	88156
2758	108494	88124
2759	108534	88086
2760	108572	88045
2761	108614	88008
2762	108654	87969
2763	108696	87932
2764	108737	87894
2765	108773	87852
2766	108810	87811
2767	108850	87772
2768	108893	87736
2769	108929	87694
2770	108965	87652
2771	109001	87610
2772	109040	87570
2773	109083	87534
2774	109121	87493
2775	109165	87458
2776	109207	87421
2777	109245	87380
2778	109282	87339
2779	109325	87303
2780	109368	87266
2781	109408	87227
2782	109455	87194
2783	109498	87158
2784	109539	87120
2785	109580	87082
2786	109624	87046
2787	109667	87010
2788	109703	86968
2789	109746	86931
2790	109789	86895
2791	109825	86853
2792	109868	86816
2793	109910	86779
2794	109953	86743
2795	110000	86709
2796	110036	86668
2797	110079	86631
2798	110121	86594
2799	110159	86553
2800	110195	86512
2801	110232	86470
2802	110270	86430
2803	110305	86387
2804	110347	86350
2805	110387	86311
2806	110428	86273
2807	110471	86236
2808	110513	86199
2809	110561	86167
2810	110598	86125
2811	110640	86088
2812	110677	86047
2813	110718	86009
2814	110760	85972
2815	110796	85930
2816	110837	85892
2817	110880	85856
2818	110921	85817
2819	110962	85779
2820	110999	85738
2821	111038	85698
2822	111074	85656
2823	111120	85622
2824	111156	85580
2825	111203	85547
2826	111245	85509
2827	111281	85468
2828	111318	85426
2829	111363	85391
2830	111406	85355
2831	111452	85320
2832	111487	85278
2833	111529	85240
2834	111571	85203
2835	111615	85168
2836	111662	85134
2837	111707	85098
2838	111748	85061
2839	111800	85031
2840	111841	84993
2841	111881	84954
2842	111924	84918
2843	111967	84881
2844	112003	84839
2845	112044	84801
2846	112085	84763
2847	112126	84724
2848	112164	84684
2849	112206	84647
2850	112243	84605
2851	112286	84569
2852	112334	84536
2853	112374	84497
2854	112415	84459
2855	112451	84417
2856	112495	84381
2857	112543	84348
2858	112586	84311
2859	112622	84269
2860	112664	84232
2861	112711	84198
2862	112757	84164
2863	112793	84122
2864	112829	84080
2865	112872	84043
2866	112914	84006
2867	112950	83964
2868	112994	83928
2869	113036	83891
2870	113079	83854
2871	113116	83813
2872	113160	83777
2873	113202	83739
2874	113239	83698
2875	113275	83657
2876	113311	83615
2877	113354	83578
2878	113397	83541
2879	113434	83500
2880	113480	83465
2881	113516	83423
2882	113557	83385
2883	113600	83348
2884	113643	83312
2885	113679	83270
2886	113722	83233
2887	113764	83196
2888	113807	83159
2889	113850	83122
2890	113886	83080
2891	113922	83039
2892	113964	83001
2893	114006	82963
2894	114053	82930
2895	114094	82891
2896	114142	82858
2897	114179	82817
2898	114220	82779
2899	114263	82742
2900	114307	82706
2901	114357	82674
2902	114401	82638
2903	114438	82597
2904	114474	82555
2905	114518	82519
2906	114554	82477
2907	114594	82438
2908	114635	82400
2909	114677	82362
2910	114713	82321
2911	114750	82279
2912	114790	82240
2913	114838	82207
2914	114876	82167
2915	114918	82129
2916	114961	82092
2917	114996	82050
2918	115039	82013
2919	115082	81976
2920	115118	81934
2921	115164	81900
2922	115200	81858
2923	115241	81819
2924	115282	81781
2925	115326	81745
2926	115362	81703
2927	115398	81661
2928	115433	81619
2929	115476	81582
2930	115516	81543
2931	115563	81509
2932	115610	81475
2933	115653	81438
2934	115696	81401
2935	115731	81359
2936	115767	81317
2937	115809	81279
2938	115850	81241
2939	115892	81203
2940	115928	81161
2941	115963	81119
2942	116006	81082
2943	116047	81044
2944	116083	81001
2945	116126	80965
2946	116173	80931
2947	116209	80889
2948	116245	80847
2949	116287	80810
2950	116331	80773
2951	116368	80732
2952	116412	80696
2953	116453	80657
2954	116489	80616
2955	116525	80574
2956	116568	80537
2957	116607	80497
2958	116650	80461
2959	116686	80419
2960	116730	80383
2961	116774	80346
2962	116815	80308
2963	116861	80273
2964	116902	80235
2965	116945	80197
2966	116982	80156
2967	117026	80120
2968	117067	80082
2969	117104	80041
2970	117146	80003
2971	117189	79966
2972	117231	79928
2973	117276	79893
2974	117318	79855
2975	117356	79814
2976	117398	79777
2977	117443	79741
2978	117480	79700
2979	117526	79665
2980	117574	79631
2981	117616	79594
2982	117661	79558
2983	117708	79524
2984	117751	79487
2985	117788	79445
2986	117824	79404
2987	117872	79370
2988	117909	79329
2989	117953	79293
2990	117996	79256
2991	118040	79219
2992	118076	79177
2993	118118	79140
2994	118161	79103
2995	118203	79065
2996	118246	79028
2997	118289	78991
2998	118326	78950
2999	118368	78912
3000	118412	78875
3001	118449	78834
3002	118490	78796
3003	118527	78755
3004	118570	78718
3005	118614	78681
3006	118656	78643
3007	118705	78610
3008	118754	78577
3009	118799	78541
3010	118835	78500
3011	118882	78465
3012	118926	78428
3013	118961	78386
3014	118997	78345
3015	119034	78303
3016	119077	78266
3017	119113	78224
3018	119155	78186
3019	119197	78149
3020	119233	78107
3021	119277	78071
3022	119318	78032
3023	119355	77991
3024	119394	77951
3025	119437	77914
3026	119474	77873
3027	119511	77832
3028	119551	77793
3029	119588	77752
3030	119628	77713
3031	119666	77672
3032	119706	77633
3033	119750	77597
3034	119786	77555
3035	119824	77514
3036	119864	77475
3037	119906	77437
3038	119943	77396
3039	119987	77360
3040	120029	77322
3041	120078	77289
3042	120124	77253
3043	120167	77216
3044	120204	77175
3045	120247	77138
3046	120289	77100
3047	120331	77062
3048	120373	77025
3049	120417	76988
3050	120454	76946
3051	120495	76908
3052	120536	76870
3053	120574	76829
3054	120610	76788
3055	120651	76749
3056	120694	76712
3057	120737	76675
3058	120778	76636
3059	120819	76598
3060	120858	76558
3061	120902	76521
3062	120945	76484
3063	120981	76442
3064	121017	76401
3065	121062	76364
3066	121116	76334
3067	121158	76296
3068	121201	76259
3069	121243	76221
3070	121284	76183
3071	121326	76145
3072	121362	76103
3073	121398	76061
3074	121439	76022
3075	121480	75984
3076	121516	75942
3077	121561	75906
3078	121597	75865
3079	121640	75828
3080	121684	75791
3081	121729	75755
3082	121765	75713
3083	121810	75677
3084	121856	75642
3085	121898	75604
3086	121939	75565
3087	121983	75528
3088	122019	75486
3089	122064	75450
3090	122105	75412
3091	122142	75371
3092	122183	75332
3093	122227	75296
3094	122265	75255
3095	122302	75214
3096	122348	75179
3097	122397	75145
3098	122439	75107
3099	122481	75069
3100	122523	75031
3101	122572	74997
3102	122612	74958
3103	122654	74920
3104	122699	74884
3105	122743	74847
3106	122778	74805
3107	122820	74767
3108	122857	74726
3109	122901	74689
3110	122942	74650
3111	122984	74612
3112	123020	74570
3113	123056	74529
3114	123098	74491
3115	123139	74452
3116	123182	74415
3117	123225	74377
3118	123267	74339
3119	123310	74302
3120	123353	74265
3121	123398	74228
3122	123435	74187
3123	123476	74149
3124	123512	74107
3125	123549	74066
3126	123590	74027
3127	123633	73990
3128	123670	73949
3129	123721	73916
3130	123764	73879
3131	123812	73844
3132	123848	73803
3133	123885	73762
3134	123921	73720
3135	123967	73684
3136	124004	73643
3137	124046	73605
3138	124086	73566
3139	124128	73528
3140	124170	73490
3141	124207	73448
3142	124243	73407
3143	124285	73369
3144	124330	73333
3145	124373	73295
3146	124408	73253
3147	124451	73216
3148	124487	73174
3149	124531	73137
3150	124576	73101
3151	124617	73062
3152	124665	73028
3153	124708	72990
3154	124744	72948
3155	124785	72910
3156	124828	72872
3157	124864	72830
3158	124907	72793
3159	124949	72755
3160	124993	72718
3161	125030	72677
3162	125072	72639
3163	125113	72600
3164	125149	72559
3165	125192	72521
3166	125236	72484
3167	125272	72442
3168	125309	72402
3169	125352	72364
3170	125388	72323
3171	125431	72285
3172	125472	72246
3173	125514	72208
3174	125556	72170
3175	125591	72128
3176	125637	72092
3177	125677	72052
3178	125721	72016
3179	125762	71977
3180	125803	71938
3181	125840	71897
3182	125875	71855
3183	125917	71817
3184	125959	71779
3185	126003	71742
3186	126048	71705
3187	126091	71667
3188	126134	71630
3189	126177	71592
3190	126220	71555
3191	126256	71513
3192	126292	71472
3193	126335	71434
3194	126376	71395
3195	126419	71358
3196	126464	71321
3197	126502	71281
3198	126545	71243
3199	126588	71205
3200	126624	71164
3201	126660	71122
3202	126702	71084
3203	126738	71043
3204	126780	71004
3205	126815	70963
3206	126859	70925
3207	126895	70884
3208	126939	70847
3209	126975	70805
3210	127010	70763
3211	127051	70724
3212	127094	70687
3213	127134	70648
3214	127178	70610
3215	127220	70572
3216	127255	70530
3217	127299	70493
3218	127343	70456
3219	127386	70418
3220	127423	70377
3221	127467	70340
